aer	39.14	39.83	38.52	38.6	38.99	37.84	39.81	40.69	40.44	41.69	42.02	42.37	43.27	44.34	44.2	43.85	44.99	43.06	43.61	44.49	44.41	43.82	43.65	44.53	45.86	46.4	45.96	46.44	46.8	46.68	48.49	49.07	49.0	48.8	48.21	48.62	48.24	48.5	48.1	47.3	46.86	46.82	47.23	45.79	45.05	44.89	46.95	47.15	46.73	44.33	46.13	46.8	46.54	47.47	48.49	44.75	39.32	42.26	41.05	42.36	42.21	42.93	42.99	41.4	37.71	40.49	42.73	43.24	40.56	40.26	41.34	40.42	42.05	41.04	40.3	40.53	42.8	43.9	44.23	45.28	44.49	41.54	40.17	40.14	43.04	43.51	41.77	37.9	37.9	34.01	32.09	31.76	30.71	28.43	25.54	26.34	30.97	33.42	34.66	36.68	37.63	36.95	37.94	38.41	38.54	38.04	38.76	37.16	37.88	39.46	39.96	40.6	41.15	40.01	39.59	40.01	36.84	38.01	37.29	39.0	39.09	38.29	39.85	36.78	36.86	38.34	34.56	33.22	32.52	34.5	36.11	37.8	37.54	36.35	36.51	36.25	37.76	38.15	38.55	39.15	39.01	39.44	40.14	40.32	40.13	40.25	37.73	37.67	38.04	38.95	40.08	40.56	38.77	40.92	40.85	40.91	40.68	41.29	41.79	43.46	44.98	45.46	43.6	43.22	44.03	44.49	42.78	42.47	42.23	41.79	42.74	43.6	43.76	42.22	42.08	43.81	44.13	44.55	44.95	46.3	47.14	47.67	45.35	46.09	45.24	44.89	45.12	45.46	44.33	44.42	45.91	45.45	43.38	43.41	43.64	43.83	45.38	46.26	46.11	46.02	44.62	43.45	44.98	44.95	44.02	44.85	44.98	45.66	46.14	44.98	45.64	46.84	47.18	47.49	47.89	48.27	49.51	48.8	49.1	49.45	49.86	48.33	48.98	47.87	48.82	49.48	50.39	48.56	49.58	49.61	50.2	49.78	50.65	51.84	51.97	52.0	52.44	52.26	52.9	52.43	52.86	52.3	51.87
aeri	28.26	30.03	31.25	31.06	29.51	27.88	28.82	30.03	27.53	25.91	26.06	27.27	28.04	27.71	28.03	28.93	28.92	28.52	29.15	29.75	31.41	30.47	31.34	31.16	32.16	33.99	34.15	34.42	10.7	9.64	10.61	11.19	11.35	11.22	10.56	10.89	12.1	13.23	12.39	13.03	20.48	19.81	18.42	17.65	17.83	17.68	19.76	18.74	18.68	18.55	17.91	18.15	15.75	16.77	16.21	15.63	15.52	16.49	15.88	16.44	18.39	18.0	24.51	22.52	16.97	19.35	21.25	18.72	20.78	21.16	21.88	22.98	24.35	24.7	25.81	25.53	24.89	25.64	27.27	25.96	23.73	25.33	23.34	23.27	23.95	23.83	23.31	20.28	18.47	18.68	18.64	18.85	16.54	16.28	13.76	13.92	14.84	16.56	16.34	16.76	14.84	13.0	13.56	11.09	12.49	11.65	12.16	12.96	15.1	14.95	16.05	16.0	16.365	15.86	15.84	14.51	12.885	13.69	15.24	16.64	17.87	18.29	19.5	18.35	18.52	17.58	17.13	17.98	17.35	17.61	17.05	17.62	17.91	17.38	17.35	18.03	18.18	17.95	18.9	19.15	19.04	18.99	19.21	20.33	20.89	30.61	38.58	39.07	39.15	38.01	40.41	39.74	37.29	35.52	35.81	33.28	33.7	32.8	38.1	39.75	42.2	39.05	39.5	36.8	40.4	36.95	39.7	38.8	37.2	37.8	38.75	39.05	38.8	41.4	40.65	41.15	42.55	44.025	42.8	46.25	46.9	43.95	44.55	47.9	48.7	48.05	47.95	47.45	45.4	45.55	45.45	44.65	44.35	42.55	42.1	41.2	42.45	43.85	39.95	39.85	39.05	38.3	41.05	54.25	55.45	54.7	52.85	51.35	50.05	54.0	54.8	53.55	55.1	55.0	56.0	54.5	57.8	54.7	54.3	53.7	51.65	50.35	52.2	51.25	52.85	55.1	57.8	58.7	55.6	58.3	53.4	52.4	49.2	51.65	52.65	64.3	64.05	64.85	64.4	63.3	62.45	64.75	61.75
aes	12.158	12.798	12.203	11.606	11.472000000000001	11.67	11.759	11.339	11.08	11.206	10.841	10.712	10.452	10.675999999999998	10.774000000000001	11.36	11.405	10.883	10.703	11.35	11.565999999999999	11.189	11.538	11.97	11.717	11.913	11.815	12.175999999999998	11.898	11.898	12.196	12.359000000000002	12.087	12.431	12.468	12.16	12.341	11.780999999999999	12.222999999999999	12.079	12.368	12.610999999999999	12.241	11.995999999999999	11.943	11.773	11.872	11.953	11.913	11.698	11.573	11.454	11.526	11.908	11.735	11.225	10.341	11.034	10.322000000000001	10.322000000000001	10.149	10.195	9.831	9.119	8.6262	9.2014	9.602	9.767999999999999	9.831	9.922	10.075	10.141	10.141	9.091000000000001	9.2653	9.0171	8.9528	8.8887	9.1927	8.8335	8.4745	8.5391	8.5113	8.3365	8.7782	8.8427	8.6771	8.2813	8.0512	7.8579	8.3825	8.318	8.8476	9.0806	8.7919	8.3819	8.9594	9.1181	9.2857	9.4255	10.049	9.78	10.207	10.739	10.748	10.627	10.989	10.31	10.207	10.458	10.533	10.347000000000001	10.44	10.495	10.495	10.495	10.599	10.363	10.241	10.315999999999999	10.429	10.552	10.75	10.505	10.589	11.294	11.181	11.314	11.472999999999999	11.585999999999999	11.878	11.82	11.84	11.86	11.718	11.767000000000001	11.557	11.614	11.386	11.595	11.462	11.529000000000002	11.395999999999999	12.363	11.947000000000001	11.907	12.127	12.583	12.478	11.832	11.062999999999999	10.931	10.978	11.5	11.434000000000001	11.216	11.158	11.599	11.503	10.747	10.947000000000001	10.929	11.436	10.565	10.852	11.417	11.436	11.34	11.283	11.148	11.167	11.321	11.273	11.407	10.929	10.89	10.850999999999999	10.957	11.064	11.238	11.19	11.402999999999999	11.548	10.985999999999999	11.151	10.706	10.648	11.093	10.793	10.773	10.725	10.909	10.686	11.005999999999998	11.044	11.015999999999998	11.083	11.064	10.847999999999999	11.093	11.083	11.083	11.112	11.524000000000001	11.425999999999998	11.455	11.308	11.67	11.66	11.415999999999999	11.425999999999998	10.917	10.633	10.702	10.78	10.995	11.171	10.917	10.936	10.995999999999999	11.253	10.975999999999999	11.055	11.105	11.273	11.045	10.995999999999999	11.025	11.114	11.222999999999999	11.154000000000002	11.085	10.956	11.065	11.065	11.144	11.144	11.164000000000001	10.867	10.66	10.57	10.35	10.3
aet	86.723	87.01299999999999	86.09299999999999	86.76299999999999	86.792	87.986	92.109	91.624	91.01	91.565	91.915	93.78200000000001	93.93700000000001	95.2	96.755	97.705	99.26100000000001	97.381	101.19	104.49	106.22	102.97	103.58	104.83	104.97	105.13	104.97	105.19	104.2	104.15	104.46	106.46	106.99	110.82	111.76	112.27	116.58	113.03	114.25	112.92	120.71	124.78	129.22	124.2	114.43	109.79	113.05	110.28	111.22	107.65	111.48	112.5	113.67	114.55	120.16	115.76	107.92	114.13	110.9	115.37	115.13	114.82	116.05	113.72	103.83	110.47	107.0	108.05	109.79	109.45	103.66	108.76	112.9	108.91	106.43	100.04	104.6	103.48	101.85	104.66	101.42	102.6	104.75	106.18	107.75	107.88	106.95	107.94	107.1	103.06	103.28	103.01	99.91	99.291	92.53399999999999	95.978	103.48	104.55	107.35	108.46	106.03	107.17	112.02	108.47	110.41	109.99	110.24	109.02	106.82	108.71	108.65	111.22	113.86	110.42	111.19	112.04	106.8	108.38	108.8	111.8	111.35	118.05	120.69	117.2	119.63	119.09	115.71	119.18	117.72	115.06	117.46	116.65	116.59	115.55	113.56	115.17	116.61	117.47	117.21	118.35	116.99	115.32	114.48	114.78	114.54	112.78	112.98	113.96	114.58	113.07	112.34	110.69	108.3	109.69	110.64	109.47	104.52	104.79	116.57	122.46	124.64	126.84	126.81	133.24	126.96	127.32	125.1	122.58	123.16	123.05	121.33	122.74	121.37	119.8	121.27	117.91	115.51	119.21	119.43	120.44	127.11	125.04	127.64	128.71	129.95	131.45	130.6	130.44	127.01	124.96	125.61	126.54	127.03	128.25	127.71	130.33	133.13	135.9	139.19	141.49	141.98	138.17	140.09	144.3	143.93	147.05	148.35	147.82	149.62	151.12	150.22	150.81	152.34	153.05	154.54	152.82	155.81	155.19	153.82	158.03	155.77	151.66	155.4	154.24	155.65	155.92	157.68	159.74	162.31	162.16	154.53	151.49	156.8	162.49	160.76	156.3	151.44	157.64	160.08	173.12	171.8	176.95	172.53
aeti	5.7	5.7448	5.9	5.88	5.91	5.9	5.94	5.9	5.81	5.4501	5.69	5.25	4.6648	4.55	5.35	4.1101	3.7	4.05	5.0	4.18	4.0	3.872	3.74	3.57	3.47	3.42	3.36	3.54	3.82	4.25	4.61	5.3	5.95	5.87	5.89	5.53	5.41	5.51	5.51	5.5	5.27	5.46	5.43	4.74	5.04	5.22	5.25	5.5	4.66	4.8	4.58	4.29	4.53	4.4	4.43	4.6	4.6	4.3	3.75	3.94	3.55	3.55	3.1	2.97	2.72	2.74	2.87	2.33	2.61	2.68	2.92	3.0	3.12	3.15	3.11	3.16	3.5	3.45	3.21	2.65	2.49	2.35	2.35	2.0	2.2	2.38	1.95	2.1	2.06	2.1	3.32	2.64	2.8195	2.7	2.9	2.62	2.76	2.75	2.53	2.35	2.4141	2.99	2.785	2.72	2.9	2.61	2.4501	2.36	2.0	1.98	1.85	1.86	2.34	2.09	2.25	2.43	2.49	2.5	2.51	2.37	2.51	2.53	2.36	2.63	2.62	2.55	2.52	2.5501	2.49	2.56	2.61	2.64	2.55	2.55	2.45	2.56	2.5543	2.7	2.66	2.66	3.41	3.14	3.011	2.6489999999999996	2.76	2.53	2.89	2.74	2.5	2.4911	2.3999	2.53	2.4	2.34	2.3	2.45	2.0495	1.9	2.05	1.85	1.6	1.7	1.65	1.6	1.75	1.8	1.55	1.7	1.55	1.5	1.6	1.55	1.65	1.6375	1.72	1.75	1.755	1.9	1.85	1.85	1.9119	1.85	1.95	1.95	1.95	1.95	2.0	2.025	1.95	1.9501	2.0	2.149	1.9	1.7	1.725	1.7	1.681	1.676	1.7	1.605	2.0	2.0	1.849	1.7	1.6001	1.55	1.534	1.548	1.55	1.45	1.45	1.5	1.6	1.65	1.7	1.75	1.85	1.9	2.0	2.0	1.9	1.85	1.8	1.8	1.65	1.6	1.55	1.4501	1.45	1.5	1.55	1.5	1.55	1.5959999999999999	1.5	1.645	1.65	1.5	1.65	1.575	1.5975	1.5034	1.4499
aey	2.54	2.49	2.47	2.44	2.3799	2.46	2.39	2.3671	2.38	2.35	2.29	2.31	2.46	2.44	2.43	2.41	2.42	2.35	2.34	2.3	2.32	2.33	2.38	2.36	2.3501	2.4	2.38	2.41	2.42	2.45	2.41	2.39	2.4	2.29	2.3404	2.38	2.35	2.35	2.3	2.35	2.32	2.36	2.36	2.38	2.33	2.29	2.24	2.25	2.25	2.3	2.23	2.28	2.21	2.24	2.37	2.34	2.3	2.3	2.36	2.39	2.35	2.38	2.3	2.3	2.31	2.24	2.26	2.23	2.24	2.35	2.29	2.29	2.35	2.35	2.3	2.3	2.31	2.27	2.29	2.34	2.28	2.22	2.2399	1.82	1.83	1.8	1.81	1.7301	1.72	1.83	1.726	1.77	1.761	1.76	1.8	1.6	1.68	1.64	1.66	1.6	1.63	1.73	1.92	1.95	1.94	1.94	1.89	1.89	1.819	1.87	1.86	1.89	1.86	1.869	1.8568	1.75	1.75	1.75	1.7699	1.68	1.72	1.7989	1.79	1.81	1.82	1.8099	1.79	1.79	1.8	1.8	1.8001	1.91	1.83	1.9	1.98	1.9201	1.91	1.8099	1.79	1.8194	1.8107	1.9337	1.97	1.93	1.85	1.85	1.72	1.81	1.76	1.7556	1.7655	1.8199	1.76	1.9	1.8564	1.87	1.83	1.75	1.8	1.79	1.75	1.74	1.75	1.76	1.7	1.66	1.67	1.67	1.66	1.73	1.74	1.7397	1.7701	1.78	1.8	1.76	1.79	1.83	1.8255	1.9	1.77	1.78	1.78	1.81	1.85	1.81	1.86	1.94	2.0	1.95	1.91	1.84	1.84	1.8	1.78	1.79	1.79	1.7699	1.7859	1.78	1.77	1.7	1.7	1.6501	1.7	1.67	1.6491	1.64	1.63	1.61	1.6	1.61	1.62	1.58	1.57	1.541	1.52	1.51	1.5299	1.55	1.56	1.51	1.41	1.4	1.3299	1.5399	1.49	1.47	1.42	1.4	1.43	1.42	1.41	1.4	1.47	1.52	1.53	1.47	1.4753	1.4799	1.4180000000000001	1.41	1.4040000000000001
aezs	61.0	62.0	60.01	60.0	59.0	55.7	55.2	54.0	54.0	52.6	52.2	54.0	55.0	60.1	62.73	64.0	79.0	51.0	51.0	55.0	60.0	55.0	53.62	54.0	52.2	58.0	64.0	60.0	58.0	56.0	53.0	51.0	44.01	42.24	32.0	28.0	28.81	29.0	28.51	28.0	28.0	28.0	29.0	28.1	26.0	23.0	23.81	22.0	21.0	19.0	19.0	18.0	17.0	17.0	12.0	11.0	9.0	9.0	9.0	8.0	6.0	5.0	8.0	8.5	9.0	9.0	9.12	7.82	7.0	6.0	5.0	5.0	5.02	6.0	6.0	5.0	4.0	8.52	11.06	8.85	6.99	4.68	4.47	4.58	4.95	4.72	4.4	3.29	2.95	2.67	3.07	3.66	3.25	2.97	3.0	2.85	3.18	2.99	3.12	3.08	3.72	3.61	3.82	3.59	3.57	3.28	3.32	3.36	3.6	3.74	4.38	4.07	4.16	4.05	3.47	3.48	3.37	3.43	3.45	3.56	3.41	3.37	3.52	3.5	3.45	3.55	3.22	3.27	3.38	3.3	3.51	3.52	3.51	3.34	3.37	3.43	3.51	3.54	3.65	3.68	3.62	3.63	3.56	3.73	3.6	3.38	3.38	3.46	3.45	3.44	3.4	3.47	3.74	4.65	4.86	3.79	4.0	3.45	3.45	3.45	3.45	3.45	3.4	3.4	3.45	3.8	3.8	3.8	4.1	3.6	3.5	2.75	2.45	2.95	2.7	2.6	2.6	3.05	2.85	3.05	3.4	3.15	3.0	3.0	3.05	3.1	2.9	3.0	2.7	3.0	3.05	3.05	2.95	2.95	2.8	2.95	3.1	1.35	0.9214	0.8392	0.84	0.8473	0.8599	0.96	1.11	1.06	1.07	1.03	0.9676	0.91	0.951	0.97	0.9805	1.03	1.06	1.02	2.87	2.2	2.0	1.79	1.82	2.04	1.95	1.92	1.81	1.88	1.92	1.87	1.98	1.91	2.15	2.23	2.11	2.06	2.12	2.2	2.16	2.0101	1.99	1.88	1.89	1.92	1.97
afam	29.59	29.11	29.0	28.68	29.77	30.36	30.9	31.14	31.24	29.54	30.0	30.3	30.99	29.46	31.15	37.28	37.02	37.31	37.07	38.62	40.12	38.93	44.71	47.08	43.94	45.58	43.24	44.6	45.17	43.28	41.89	38.5	37.0	38.64	38.09	38.22	38.36	36.59	37.16	40.0	40.87	44.32	39.27	39.91	39.66	40.62	42.81	43.97	43.85	42.48	40.0	48.01	48.24	48.33	49.53	47.06	43.78	45.43	45.47	45.32	45.55	46.95	44.81	45.9	40.17	39.14	38.57	40.29	40.75	41.42	40.83	41.48	42.4	43.45	43.59	41.34	41.15	42.23	42.56	42.23	39.61	39.22	38.81	39.59	39.62	39.53	38.14	39.94	40.11	38.51	37.81	38.93	38.21	36.72	34.85	35.33	37.24	37.7	38.95	39.08	36.03	37.61	37.27	35.19	35.18	35.27	37.24	36.78	37.38	37.21	40.11	41.42	42.5	42.01	39.99	41.95	40.02	40.24	42.54	42.69	41.81	42.06	42.94	41.71	44.055	42.63	43.0	42.74	42.61	44.39	43.77	42.36	42.05	40.46	39.79	40.67	38.35	39.6	39.15	37.64	37.09	37.3	36.41	35.99	36.34	35.62	36.0	36.7	37.13	36.21	37.01	37.01	36.48	42.05	41.6	39.55	38.8	40.35	40.35	43.05	41.95	41.15	41.45	40.8	40.0	40.05	40.4	43.95	44.6	44.4	45.4	45.8	46.55	47.9	45.8	47.45	46.65	48.05	47.05	47.4	48.4	48.3	49.5	49.75	49.35	48.0	48.2	48.55	47.1	48.9	48.9	47.85	47.3	47.05	46.2	47.4	49.25	50.4	50.1	49.65	56.7	56.15	55.7	57.8	57.4	58.75	60.75	61.1	60.55	61.55	62.0	61.1	62.45	57.7	58.0	57.55	57.15	48.95	49.5	47.2	48.2	47.1	49.25	48.65	47.05	46.75	49.1	49.5	48.1	48.25	46.3	48.3	53.15	53.15	50.6	46.8	46.65	47.6	46.25	46.55	40.4	51.1	52.85
afb	11.761	11.751	11.837	12.047	12.065	12.14	12.19	12.234000000000002	12.415999999999999	12.505	12.392000000000001	12.245	11.802	11.965	12.02	12.02	11.960999999999999	11.922	11.674000000000001	11.824000000000002	11.765	11.745999999999999	11.960999999999999	11.842	11.777000000000001	11.872	11.880999999999998	11.811	11.811	11.82	11.743	11.87	11.86	11.878	11.86	11.878	11.949000000000002	11.796	11.607000000000001	11.717	11.831	11.866	11.912	11.717	11.697000000000001	11.74	11.774000000000001	11.757	11.692	11.792	11.908	11.943	11.832	11.964	11.949000000000002	11.914000000000001	11.669	11.661	11.713	11.901	11.864	11.785	11.929	11.962	11.953	12.027000000000001	12.087	12.106	12.149000000000001	12.183	12.249	12.202	12.376	12.345999999999998	11.999	12.127	12.127	12.264000000000001	12.311	12.322000000000001	12.145999999999999	12.304	12.276	12.559000000000001	12.464	12.503	12.603	12.815999999999999	12.753	12.753	12.722999999999999	12.869000000000002	12.915999999999999	12.984000000000002	13.036	13.036	12.870999999999999	12.899000000000001	13.01	12.964	13.078	13.030999999999999	13.069	13.123	13.280999999999999	13.392999999999999	13.373	13.440999999999999	13.58	13.626	13.703	13.685	13.755	13.897	13.937000000000001	13.927999999999999	13.859000000000002	13.869000000000002	13.767000000000001	13.767000000000001	13.719000000000001	13.852	13.921	13.947000000000001	13.985	14.004000000000001	14.115	14.163	14.145	14.283	13.802	13.950999999999999	14.075999999999999	14.027999999999999	13.999	14.004000000000001	13.975	13.901	13.939	13.994000000000002	13.985	13.985	14.033	14.110999999999999	13.782	13.837	13.875	13.895	14.058	13.97	13.841	13.87	13.405999999999999	13.462	13.470999999999998	13.216	13.270999999999999	13.248	13.104000000000001	12.494000000000002	12.732999999999999	12.675	12.523	12.305	12.504000000000001	12.661	12.729000000000001	12.681	12.567	12.651	12.7	12.831	12.889000000000001	12.956	12.859000000000002	12.936	13.072000000000001	13.181	13.210999999999999	13.134	13.017999999999999	12.969000000000001	13.057	12.962	12.845	12.535	12.584000000000001	12.593	12.777000000000001	12.835	12.932	12.970999999999998	13.11	13.217	13.294	13.227	13.159	13.217	13.229000000000001	13.102	13.219000000000001	13.315999999999999	13.229000000000001	13.277000000000001	13.405999999999999	13.513	13.552999999999999	13.387	13.427	13.485	13.505	13.387	13.427	13.377	13.485	13.603	13.731	13.713	13.829	13.919	13.81	13.82	13.77	13.82	13.879000000000001	13.988	13.939	13.979000000000001	13.988	14.007	13.839	13.889000000000001	13.859000000000002	13.849	13.809000000000001	13.799000000000001	13.799000000000001	13.939	13.819	13.58	13.58	13.61	13.57
afc	20.736	20.686999999999998	20.81	20.91	21.218000000000004	21.302	21.177	21.36	21.342	21.276999999999997	21.26	21.135	21.26	21.035999999999998	21.12	21.268	21.16	21.169	21.351999999999997	21.419	21.625999999999998	21.526999999999997	21.453000000000003	21.495	21.462	21.443	21.471	21.561999999999998	21.511999999999997	21.613000000000003	21.403000000000002	21.319000000000003	21.393	21.554000000000002	21.353	21.487	21.393	21.436999999999998	21.495	21.554000000000002	21.706999999999997	21.453000000000003	21.453000000000003	21.504	21.644000000000002	21.607	21.677	21.901	22.159000000000002	21.884	21.831	21.823	21.884	21.798000000000002	21.798000000000002	21.874000000000002	21.712	21.874000000000002	21.943	21.953000000000003	22.014	21.953000000000003	21.874000000000002	22.098000000000003	21.925	21.9	22.136	22.17	22.223000000000003	22.548000000000002	22.548000000000002	22.511999999999997	22.486	22.459	22.581999999999997	22.381	22.232	22.128	22.328000000000003	22.476999999999997	22.52	22.581999999999997	21.7	22.389	22.345	22.495	22.624000000000002	22.557	22.414	22.618000000000002	22.453000000000003	22.414	22.655	22.592	22.463	22.423000000000002	22.015	22.57	22.52	22.611	22.555	22.655	22.956999999999997	22.673000000000002	22.763	22.743000000000002	22.921	22.969	22.921	23.148000000000003	22.975	23.239	23.249000000000002	23.258000000000003	23.229	23.283	23.204	23.185	23.249000000000002	23.148000000000003	23.283	23.283	23.283	23.357	23.266	23.357	23.346999999999998	23.401	23.456	23.502	23.686	23.631	23.691	23.715	23.686	23.778000000000002	23.796999999999997	23.796999999999997	23.778000000000002	23.741999999999997	23.778000000000002	23.752	23.825	23.916999999999998	23.77	23.778000000000002	23.758000000000003	23.862	23.898000000000003	24.03	24.160999999999998	24.086	23.683000000000003	24.155	24.086	24.245	23.991	23.808000000000003	24.02	23.711	23.861	23.683000000000003	23.813000000000002	23.739	23.636	23.904	23.908	23.833000000000002	24.02	23.991	24.000999999999998	24.048000000000002	24.162	24.295	24.03	24.063000000000002	24.113000000000003	24.238000000000003	24.429000000000002	24.372	24.381999999999998	24.21	24.285999999999998	24.405	24.493000000000002	24.391	24.381999999999998	24.496	24.496	24.603	24.913	25.063000000000002	24.947	24.851	24.899	25.054000000000002	24.840999999999998	24.909000000000002	24.638	24.715	24.715	24.735	24.802	24.715	24.936999999999998	25.006999999999998	24.892	24.873	24.951999999999998	25.054000000000002	25.232	25.482	25.285999999999998	25.473000000000003	25.605999999999998	25.776999999999997	25.394000000000002	25.511999999999997	25.404	25.414	25.325	25.197	25.42	25.345	25.364	25.305	25.414	25.423000000000002	25.345	25.404	25.660999999999998	25.723000000000003	25.65	25.46	25.25	25.52	25.72	25.91	25.88	25.83	25.6	25.601999999999997	25.7475
