abb	19.355	17.999000000000002	18.061	17.811	17.909000000000002	18.637	19.363	19.255	18.134	18.887	19.094	19.444000000000003	19.57	19.614	19.543	20.179000000000002	20.419	20.188	21.331	20.989	20.676	19.248	18.445999999999998	19.035999999999998	18.301	18.636	18.897000000000002	17.938	17.976	17.697	17.500999999999998	16.144000000000002	16.618	17.427	16.869	17.445	17.753	17.008	17.175	17.213	16.776	16.255	16.953	15.437000000000001	14.935	15.502	16.023	15.502	16.637	16.925	16.934	18.059	17.65	17.753	18.394000000000002	19.24	19.631	18.971	18.897000000000002	19.24	19.482	18.85	19.798	18.078	18.276	19.272000000000002	20.278	20.307000000000002	21.293000000000003	21.331999999999997	21.186	21.854	21.515	21.901999999999997	21.776	21.631	21.709	19.852	19.726	20.461	20.065	19.91	20.287	20.442	20.345	20.886999999999997	21.593000000000004	22.724	22.888	22.124000000000002	22.211	22.221	21.622	22.502	22.598000000000003	22.685	22.153000000000002	23.32	24.57	24.56	24.7	25.07	25.53	25.34	25.19	24.74	24.75	25.02	23.39	23.48	22.83	22.76	22.92	23.93	24.43	24.65	25.09	25.17	25.37	25.36	26.28
abbv	60.383	60.193999999999996	56.983999999999995	56.931000000000004	55.861000000000004	51.367	55.544	54.783	50.596000000000004	54.265	51.891000000000005	52.201	56.388000000000005	58.946000000000005	59.074	59.604	59.941	61.56100000000001	61.593	61.25899999999999	64.062	61.385	62.098	64.418	63.82	64.381	63.276	62.108000000000004	58.886	55.747	54.773	52.067	51.376999999999995	51.331	50.931000000000004	49.472	58.306999999999995	55.603	56.801	53.61600000000001	51.81399999999999	51.777	55.222	53.141000000000005	53.823	54.68600000000001	53.353	48.978	51.888000000000005	52.882	52.93	51.925	52.668	54.949	55.968999999999994	58.158	57.808	60.367	57.097	58.016000000000005	61.596000000000004	56.793	56.84	58.575	60.802	60.762	61.611999999999995	63.64	64.003	64.146	61.67100000000001	62.11	60.562	62.12	60.446000000000005	59.643	59.268	59.29600000000001	54.067	60.753	56.854	57.077	59.373999999999995	60.028999999999996	60.078	61.545	60.284	59.817	59.339	58.881	60.256	61.23	62.857	64.017	64.417	63.452	63.355	62.813	65.432	65.127	64.339	65.274	66.445	68.571	70.214	71.336	70.697	71.73	72.087	70.498	70.141	70.21	73.378	81.21300000000001	86.765	85.97	89.079	91.74	96.48	91.93	92.96
abc	87.916	88.249	87.695	91.964	91.76299999999999	94.73700000000001	98.13799999999999	99.212	99.039	107.48	107.86	108.3	109.69	109.51	109.98	110.96	109.32	109.57	107.55	106.27	107.84	102.58	105.02	109.21	103.59	102.45	100.7	100.0	97.586	97.76299999999999	102.83	98.65299999999999	91.818	90.666	90.145	94.324	94.7	93.76799999999999	95.845	95.961	98.961	98.891	101.71	95.652	90.059	88.594	85.41799999999999	82.07799999999999	85.46799999999999	85.206	85.34299999999999	83.696	84.28	83.51100000000001	83.00399999999999	89.49600000000001	82.935	75.402	72.635	72.485	74.931	74.806	74.961	75.637	80.2	84.223	83.91	88.001	87.08200000000001	87.31700000000001	84.822	86.236	82.74799999999999	81.893	78.738	78.237	78.964	78.12899999999999	69.25399999999999	79.928	77.416	76.814	77.9	77.426	77.35600000000001	83.726	84.9	84.741	86.934	90.014	90.21700000000001	91.427	87.838	86.76799999999999	86.71799999999999	86.17299999999999	86.064	80.55199999999999	81.77199999999999	86.77799999999999	85.529	90.7	92.9	92.58200000000001	95.19	95.329	92.074	90.959	93.786	81.342	79.66	78.04	78.56	82.56	81.6	80.98	82.88	80.32	82.2	76.38	74.86
abcb	25.429000000000002	23.953000000000003	22.495	23.766	24.628	24.314	25.429000000000002	25.429000000000002	24.881	25.498	25.85	25.909000000000002	25.938000000000002	25.155	24.488000000000003	24.636	24.909000000000002	24.771	24.81	25.712	25.261	24.828000000000003	25.232	25.616999999999997	25.458000000000002	27.276	27.266	27.195999999999998	26.313000000000002	27.166	28.06	27.787	27.636999999999997	28.021	28.366	31.798000000000002	31.66	31.71	33.549	33.639	32.939	32.547	34.346	31.066999999999997	29.244	26.811999999999998	27.421999999999997	24.713	26.103	27.175	27.255	28.663	28.339000000000002	27.991999999999997	29.453000000000003	30.745	30.982	30.340999999999998	29.788	31.575	30.904	30.46	29.048000000000002	28.872	29.239	30.415	32.659	32.431	33.015	33.211999999999996	33.716	35.387	34.794000000000004	35.249	34.716	35.548	35.588	35.885999999999996	35.788000000000004	42.181000000000004	43.718	44.06399999999999	46.791000000000004	42.975	44.263000000000005	43.815	41.431000000000004	45.45399999999999	44.56	46.148999999999994	48.63399999999999	47.69	45.702	47.342	44.361000000000004	45.158	43.813	46.104	47.148999999999994	46.501999999999995	43.465	44.909	43.863	47.996	46.203	48.647	47.998000000000005	46.701	45.853	45.354	43.158	43.358000000000004	43.707	41.312	43.258	45.053999999999995	48.5	50.7	48.1	48.8	47.9
abcd	1.66	1.75	1.8	2.54	2.69	2.58	2.66	2.75	3.01	3.05	3.22	3.14	2.99	3.0	2.95	2.97	3.78	3.74	4.11	4.28	4.18	4.27	4.73	5.03	4.83	4.78	4.29	4.67	5.28	5.13	4.92	4.91	4.8	4.83	5.02	4.84	5.33	5.28	5.19	5.06	4.99	5.11	5.07	4.78	4.44	4.62	4.49	3.67	4.25	4.44	4.5	4.39	4.4	4.14	4.01	4.38	4.55	4.3	4.11	4.67	4.68	4.64	4.58	4.47	4.74	4.97	4.88	4.87	4.89	4.77	4.81	5.04	5.27	5.56	5.42	5.34	5.17	5.01	4.97	5.02	4.98	4.83	4.9	4.99	5.0	5.03	5.16	5.27	5.1	4.94	4.85	4.86	4.71	5.08	5.06	4.86	4.86	4.9	4.92	5.16	4.98	5.02	5.06	4.97	4.86	4.96	4.99	4.83	4.85	4.81	5.22	5.15	5.38	6.22	6.14	6.39	6.3	6.49	6.16	5.95	6.23
abco	49.75	48.47	47.75	48.0	49.75	53.39	53.5	54.88	51.83	52.31	51.1	53.96	52.66	51.98	51.89	48.95	48.63	49.58	50.87	52.67	53.63	54.67	57.14	58.59	57.02	59.36	49.82	51.18	49.61	49.02	48.27	47.03	42.3	47.84	47.9	44.22	44.21	52.64	51.62	54.21	51.55	49.08	50.82	46.38	44.15	43.24	43.57	39.19	36.77	29.82	28.5	29.17	30.71	32.35	32.02	31.49	31.64	33.91	32.7	32.31	33.82	33.26	35.16	34.56	37.42	39.0	37.57	41.44	41.48	41.59	42.18	43.5	43.3	43.58	43.5	43.02	43.1	40.36	36.0	32.85	36.95	32.5	33.95	32.75	32.7	36.35	40.55	44.0	47.05	47.25	46.65	45.85	44.95	44.6	46.8	46.65	47.15	47.5	50.8	51.65	50.9	51.4	52.35	51.0	51.3	51.05	56.45	56.75	56.05	55.15	52.05	51.65	53.05	53.3	53.5	53.4	53.85	53.9	53.9	53.9	53.15
abdc	9.4365	9.606	9.568	9.525	9.621	9.999	10.139	10.37	10.22	10.273	10.331	10.288	10.698	10.548	10.394	10.448	10.607000000000001	10.532	10.425	10.418	10.433	10.318	9.501	10.107999999999999	9.875	9.65	9.703	10.107999999999999	9.509	9.975	9.991	9.991	9.2891	9.955	9.715	9.602	9.4345	9.665	9.4985	9.779	9.651	9.1306	9.602	9.734	8.6468	8.5312	8.8366	7.4364	7.5517	8.5151	8.3666	8.8366	9.4287	9.977	10.019	9.876	10.019	9.798	10.155	10.248	10.435	10.359000000000002	10.367	10.561	10.675	10.561	10.648	10.665999999999999	10.806	10.779000000000002	10.911	11.059000000000001	11.075999999999999	11.511	11.679	11.375	11.285	11.85	11.564	11.026	10.677	10.497	10.613	11.115	11.294	11.589	11.450999999999999	11.229000000000001	10.945	11.386	11.672	11.497	11.652999999999999	12.234000000000002	12.655999999999999	13.161	13.265	13.502	13.322000000000001	13.474	12.811	12.67	12.509	12.632	12.698	13.089	13.06	12.061	11.517999999999999	11.353	10.413	10.315999999999999	10.18	10.675	10.607000000000001	10.684000000000001	10.39	10.54	10.02	9.89	8.67
abe	12.685	12.705	12.818	12.748	13.122	12.915999999999999	12.856	13.044	13.082	12.777999999999999	12.237	12.395	12.355	12.974	12.984000000000002	13.190999999999999	12.925999999999998	12.984000000000002	13.132	12.63	12.542	12.610999999999999	12.482999999999999	12.600999999999999	12.758	12.856	12.365	12.119000000000002	11.647	10.507	10.645	10.744000000000002	11.038	10.331	11.225	11.402000000000001	11.323	11.343	11.068	10.96	11.068	10.852	10.674000000000001	10.734000000000002	10.498	10.033999999999999	9.662	10.213	10.085	10.270999999999999	10.242	10.875	10.96	11.206	11.51	11.52	12.030999999999999	11.937000000000001	11.470999999999998	11.628	11.333	11.549000000000001	12.050999999999998	11.775	11.794	12.15	12.345	12.405	12.345999999999998	12.693	12.577	12.495	12.663	12.386	12.554	12.527000000000001	12.267000000000001	12.335999999999999	12.217	11.981	11.216	11.167	11.167	11.137	10.8	11.245999999999999	11.395	11.434000000000001	11.494000000000002	11.784	11.989	12.069	12.029000000000002	12.078	12.455	12.95	13.280999999999999	13.258	13.405999999999999	13.475999999999999	13.763	13.743	13.713	13.722999999999999	13.822000000000001	13.793	13.664000000000001	14.06	14.09	14.21	13.83	13.75	14.0726	14.0292	14.15	14.2715	13.94	14.65	14.68	14.43	14.44
abev	5.6926	5.7303	5.942	6.166	6.0822	5.8764	5.942	5.9102	5.3754	5.3942	5.3192	5.807	5.8634	5.8916	5.9383	6.2575	5.9853	5.4879999999999995	5.4832	5.6151	5.7941	5.7469	5.5962	5.8034	5.2384	5.3514	5.1157	4.9932	5.031000000000001	4.8331	4.7868	4.502	4.8344	4.843999999999999	4.73	4.6444	4.8059	4.6824	4.8059	4.5779	4.4639999999999995	4.2171	4.4783	3.9330000000000003	3.8852	3.9808	4.4624	4.27	4.5202	4.4433	4.8086	4.8567	5.0682	4.8952	5.0394	5.1837	5.376	5.1163	5.0682	5.0682	5.3087	5.2029	5.2221	5.6165	5.6742	5.6404	5.6984	5.5435	6.0079	5.9789	5.7563	5.9983	5.7758	5.8726	5.9306	5.8434	5.9983	5.9596	5.2995	4.8896	4.9384	4.6456	4.7725	4.7237	4.8466	5.0242	5.271	5.4303	5.4006	5.4105	5.7474	5.6979	5.3213	5.4601	5.579	5.7276	5.579	5.5889	5.7177	5.8862	6.1735	5.6682	5.6682	5.47	5.3709	5.47	5.59	5.89	5.94	6.15	6.12	6.18	6.23	6.46	6.81	6.75	6.76	6.79	6.82	6.39	6.24
abg	77.54	75.01	70.12	77.18	78.8	78.74	78.87	79.29	75.18	78.55	80.05	85.01	85.45	86.97	84.03	85.84	86.85	86.92	87.08	87.62	89.56	90.62	90.03	95.17	83.13	84.04	82.08	79.63	80.25	81.92	83.16	82.08	83.57	84.12	87.27	80.06	80.35	68.98	74.44	74.61	73.02	66.76	69.38	55.62	48.06	49.09	45.2	49.1	54.49	59.11	59.0	58.99	59.34	56.21	59.12	57.08	60.62	56.99	54.05	55.04	54.8	54.1	54.82	53.62	54.63	59.22	61.44	56.02	56.65	53.94	53.61	55.15	55.58	55.62	54.73	54.75	55.95	50.35	49.3	57.95	58.9	58.6	63.45	63.5	62.1	61.75	64.55	67.45	64.7	65.65	69.45	65.45	61.5	61.9	61.3	56.75	59.05	61.35	61.65	58.45	55.75	55.8	56.5	57.45	52.7	55.85	54.7	56.25	53.8	53.35	52.25	50.85	50.85	54.8	58.45	60.15	62.3	58.55	55.05	60.9	61.65
abio	6.5751	5.95	5.39	5.04	4.9	4.6088	4.8825	5.04	6.44	5.6	5.32	6.3	6.37	6.1649	5.6	5.88	5.81	5.18	6.02	6.51	6.86	8.05	7.77	9.24	7.91	7.56	7.0	6.3	6.09	6.62	6.4	5.9	5.27	5.195	5.14	5.07	5.23	5.01	5.72	5.6	5.48	4.89	4.99	4.42	3.56	3.98	3.645	3.44	3.55	3.5	3.81	3.73	3.55	3.54	3.45	3.6	4.21	3.63	3.34	3.36	3.29	3.09	2.98	2.99	3.14	3.07	3.0	3.07	2.99	3.05	2.98	2.9	2.9801	2.85	2.8	2.54	2.53	2.4	2.25	2.475	2.3	2.4	2.4	2.35	2.9	2.8	2.65	2.55	2.5	2.55	2.55	2.55	2.5	2.6	2.575	2.45	2.3	2.6	2.65	2.45	2.4	2.35	2.35	2.325	2.45	2.4	2.65	2.4	2.375	2.0	1.45	1.15	1.15	1.1	1.2	1.15	1.3	1.55	1.3	1.3	1.2
abm	27.738000000000003	27.613000000000003	27.633000000000003	27.947	28.699	28.05	29.076999999999998	29.59	27.643	30.017	30.131999999999998	30.651999999999997	30.576999999999998	30.414	30.587	30.671	30.549	31.291999999999998	31.217	31.521	31.894000000000002	31.522	30.467	31.281999999999996	31.041999999999998	31.579	31.705	31.609	30.61	28.52	28.758000000000003	27.513	26.601	27.787	27.334	27.855	27.517	27.451	28.455	28.77	27.663	27.171	28.377	25.926	27.303	28.487	28.487	29.244	30.845	30.476999999999997	30.904	30.836	30.671	31.075	31.621	31.232	31.377	32.06	32.08	32.556999999999995	33.318000000000005	35.805	35.64	34.86	36.076	36.301	36.762	36.516999999999996	37.242	37.076	37.262	37.87	38.625	38.917	39.232	37.594	37.249	37.673	37.673	42.238	43.70399999999999	42.345	42.315	39.619	39.769	39.332	39.312	40.191	39.549	40.073	40.31	40.655	41.84	44.015	42.788999999999994	42.198	42.108000000000004	42.724	43.04	42.852	41.096000000000004	41.96	43.328	41.066	41.106	41.256	40.519	42.839	44.403	44.571999999999996	43.088	42.869	43.636	39.881	39.403	39.711999999999996	42.66	43.07	42.52	42.29	40.63
abmd	38.48	37.28	37.11	39.57	52.89	58.9	60.35	62.19	59.09	60.44	69.03	70.87	67.49	69.31	63.22	67.37	68.66	61.85	63.31	63.65	68.36	65.73	65.72	72.33	72.72	88.8	100.65	102.19	98.23	96.2	98.4	97.49	90.3	82.98	94.42	98.58	81.61	80.12	81.73	84.72	84.63	87.6	92.83	81.92	87.41	86.62	84.81	72.77	82.45	84.02	87.4	85.57	90.48	95.14	98.57	102.11	97.14	96.41	94.13	98.94	101.81	101.77	101.75	108.16	114.15	117.47	114.27	118.58	124.09	121.43	120.71	119.05	123.15	123.54	127.8	127.58	127.87	103.32	104.7	110.01	111.02	107.39	116.92	116.74	112.78	115.42	114.02	114.82	104.1	108.64	117.81	121.29	120.17	123.97	125.26	124.08	125.48	125.03	133.57	130.88	130.54	135.88	141.79	140.65	145.5	140.24	141.15	144.34	145.08	147.89	151.37	153.32	145.39	153.85	158.58	160.31	168.78	172.66	172.21	181.07	196.455
abr	5.318	5.6012	5.3807	5.4359	5.6799	5.8214	5.6404	5.7845	5.6006	5.6324	5.5925	5.6324	5.5603	5.5603	5.4963	5.6006	5.6623	5.8753	5.687	5.7361	5.6378	5.5396	5.4821	5.6297	5.4576	5.5313	5.4508	5.4676	5.2747	5.3083	5.3167	5.5011	5.3083	5.4257	5.3753	5.3753	5.3167	5.6521	5.7206	5.8064	5.7463	6.2267	6.0895	6.0981	5.5578	5.4462	5.5062	5.1803	5.4462	5.712000000000001	5.8052	5.9366	5.9015	5.8315	5.9103	5.9279	5.8578	6.1383	6.0556	6.1362	6.2617	6.1899	6.0825	6.3512	6.396	6.405	6.3333	6.4946	6.5125	6.6859	7.0614	7.2537	6.8873	6.9699	6.7042	6.7225	6.6951	6.7225	6.6126	6.86	6.997999999999999	6.9794	7.0355	6.8671	6.9794	7.1478	7.0448	6.9607	6.9138	6.8483	6.9044	6.8952	7.1665	7.6235	7.8149	8.1879	8.2357	8.2739	8.3313	8.3218	7.7555	8.0196	8.0196	8.2152	8.1174	8.2152	7.9315	8.0098	8.0587	8.0391	8.0	8.01	8.0	8.03	8.04	7.98	8.39	8.34	8.42	8.28	8.51
abrn	20.471	20.291	20.730999999999998	20.83	21.026	21.179000000000002	21.179000000000002	21.205	21.247	21.195999999999998	21.272	21.186999999999998	21.39	21.635	21.491999999999997	21.673000000000002	21.666	21.535999999999998	21.302	21.526999999999997	21.433000000000003	21.458000000000002	21.502	21.433000000000003	21.502	21.506	21.488000000000003	21.593000000000004	20.916	20.415	20.635	20.768	20.9	21.250999999999998	21.646	21.61	22.531	22.406	22.146	22.344	22.299	21.787	21.904	22.085	21.655	20.365	20.785999999999998	20.951999999999998	21.160999999999998	21.464000000000002	22.02	22.194000000000003	22.514	22.659000000000002	22.798000000000002	22.787	22.815	22.796	23.271	22.796	23.316999999999997	23.365	23.365	23.494	23.541	23.746	23.781	24.186	24.096	24.002	24.044	24.115	24.011	24.045	24.049	24.162	24.248	24.276	24.451	24.276999999999997	24.256999999999998	24.325	24.509	24.363000000000003	24.363000000000003	24.682	24.605	24.749000000000002	24.945	25.0	24.955	25.131	24.896	24.999000000000002	25.004	25.141	25.092	25.165	25.35	25.43	25.4355	25.59	25.5	25.5253	25.39	25.42	25.48	25.4368	25.49	25.1608	25.09	25.221	25.2759	25.34	25.3	25.47	25.5	25.63	25.61	25.691	25.37
abr_a	23.533	23.783	23.965999999999998	24.144000000000002	24.154	24.33	24.35	24.408	24.389	24.546	24.614	24.693	24.956999999999997	25.12	25.2	25.13	25.55	25.39	25.45	25.75	25.6	25.32	25.09	25.2	24.92	24.95	24.901999999999997	24.62	24.39	24.61	24.96	24.96	25.12	25.2	24.5	23.491	24.84	24.464000000000002	24.4	24.68	24.68	24.84	24.855	25.05	24.685	24.75	24.81	24.4	23.95	24.06	24.6899	23.9	22.7252	24.1299	23.3899	23.25	23.4	23.45	23.9	24.1096	24.0	24.56	24.545	24.65	25.49	24.8	24.78	25.09	24.95	25.14	25.1912	25.63	26.0	25.63	25.7782	25.37	25.35	25.8115	25.2525	25.33	25.2	25.0286	26.18	25.8	25.6688	25.3052	24.8849	25.2601	25.2	25.2233	25.1558	25.3506	25.4787	25.7432	25.22	25.05	25.21	25.74	25.55	25.68	25.66	25.822	25.4355	25.5	25.6609	25.6179	25.51	25.3	25.6	25.69	25.6824	25.5187	25.3831	25.6	25.41	25.3559	25.5	25.4433	25.47	25.45	25.77
abr_b	22.913	23.25	23.316999999999997	23.586	23.566	23.808000000000003	23.846	23.996	23.78	23.927	24.084	24.29	24.094	24.369	23.671999999999997	24.074	24.191999999999997	24.25	24.45	24.38	24.35	24.42	24.87	25.195999999999998	25.08	24.87	25.06	24.65	24.342	24.42	24.569000000000003	24.15	24.45	24.84	24.7	24.61	24.88	24.4	24.24	24.16	24.203000000000003	24.34	24.1	24.256999999999998	24.39	24.15	24.199	24.0	23.79	23.0	21.98	22.56	23.42	21.9	21.65	21.22	21.0	20.87	21.31	21.3	21.43	21.6	22.11	22.29	22.81	23.0501	24.05	23.9	23.97	23.94	24.28	24.27	24.4135	24.75	25.1399	25.2315	25.084	25.166	25.1868	25.535	25.09	25.1	24.75	24.97	25.12	25.1708	24.1371	24.65	24.41	24.6	24.4	24.8972	25.11	25.16	25.3993	25.27	24.9	24.8339	25.1245	25.0048	25.09	25.34	25.4	25.4556	25.1267	25.101	25.3665	25.3103	25.3267	25.49	25.4	25.54	25.22	25.7447	25.2	25.33	25.4	25.5422	25.31	25.488000000000003	25.6
abr_c	23.728	23.916999999999998	24.061	24.166	24.233	24.022	23.983	24.079	23.839000000000002	24.118000000000002	24.396	24.463	24.7	24.719	24.778000000000002	24.866	24.778000000000002	25.268	24.896	24.994	25.326999999999998	25.63	25.51	25.65	25.74	25.6	25.77	25.79	25.936999999999998	25.85	25.8	25.68	25.5	25.68	25.148000000000003	25.06	25.4	25.651999999999997	25.5	25.73	25.13	24.85	25.103	24.98	25.09	24.57	24.853	25.15	25.12	25.345	25.71	26.0	25.8	25.69	25.185	25.0	25.0	22.5	24.39	24.74	23.1601	23.35	23.4	23.5	24.194000000000003	24.49	23.991999999999997	24.340999999999998	24.8593	25.45	25.04	25.039	25.2667	25.4913	25.65	25.87	25.7	25.6601	25.5201	26.3536	26.1274	25.89	25.94	26.3434	25.64	26.0995	26.0624	25.07	25.1916	24.96	25.28	25.7	25.74	25.6	26.18	25.5	25.47	25.22	25.4	25.7	25.9529	26.02	26.4499	25.7254	25.9	26.0738	26.2	26.01	26.2918	26.21	26.1001	26.21	26.049	25.9693	26.0	26.5399	26.3	26.0999	26.52	26.2867	26.57
abt	42.56100000000001	41.776	41.236999999999995	41.425	43.001999999999995	42.157	44.55	44.306000000000004	43.318999999999996	44.465	43.63	43.441	44.042	45.599	43.777	44.861999999999995	46.058	46.218999999999994	45.908	45.898999999999994	47.184	46.286	46.39	47.287	48.035	47.865	47.468	45.989	43.61	41.733000000000004	41.56399999999999	39.744	39.214	39.394	39.785	42.661	43.063	41.9	43.31100000000001	43.102	43.187	41.652	43.673	39.593	38.885	38.52	36.467	34.855	37.561	37.724000000000004	37.675	38.644	39.211	40.323	41.833	42.345	37.539	36.65	36.391	37.326	37.81	36.535	36.411	37.221	40.425	40.867	42.333999999999996	43.644	43.742	42.956	41.994	40.683	39.926	40.965	41.315	39.966	39.094	39.369	38.196999999999996	38.303000000000004	37.228	36.741	38.303000000000004	37.463	37.346	39.847	40.223	39.641999999999996	42.042	42.032	44.263999999999996	44.836000000000006	44.875	44.441	43.96	43.448	43.022	43.071000000000005	43.022	44.2	42.626000000000005	43.486999999999995	46.129	46.96	48.058	48.217	47.722	48.498000000000005	50.15	48.916000000000004	48.299	48.638000000000005	49.901	51.235	51.503	52.349	53.483000000000004	54.17	56.0	55.37	55.01
abus	13.86	14.87	23.25	25.52	24.23	21.95	19.89	17.93	18.09	19.76	17.45	17.07	19.15	18.38	15.47	14.17	13.82	13.85	13.83	14.9	13.17	11.86	11.25	11.28	10.3	10.48	9.1	7.28	7.36	7.05	7.11	7.3	6.2	5.93	6.25	5.99	5.77	5.59	5.42	5.58	4.67	4.75	4.57	4.1	3.7	3.58	3.12	2.95	3.21	3.15	3.88	3.64	3.81	4.35	5.09	5.05	4.96	4.29	3.92	4.2	3.95	3.35	3.17	3.51	3.91	4.2	4.1	4.4	3.68	3.74	3.82	3.715	3.79	3.97	3.48	3.2	2.99	3.2	2.95	2.8	2.7	2.65	3.25	2.6	2.45	2.75	2.85	2.6	2.55	2.55	2.7	2.7	2.75	3.4	3.25	3.25	3.3	3.35	3.35	3.35	3.45	3.5	3.35	3.6	3.7	3.65	3.6	3.8	3.75	3.4	3.6	3.65	4.325	4.625	5.0	6.75	7.65	7.7	6.4	6.05	6.1
abx	10.229	10.854000000000001	11.099	12.387	12.377	11.654000000000002	12.582	12.505	10.466	10.75	11.065	12.357000000000001	12.259	12.122	12.758	12.495	12.927	11.514000000000001	11.504000000000001	11.092	10.984000000000002	10.491	9.99	8.6511	6.7909	6.6925	8.0015	8.1095	7.0388	6.4366	6.6144	6.476	6.486000000000001	7.3152	7.7891	7.5916	7.2659	7.4434	7.0288	7.345	7.5825	7.1568	7.5132	8.6615	7.8201	9.4339	10.622	11.849	12.690999999999999	13.155999999999999	13.571	14.652999999999999	13.492	13.889000000000001	15.911	16.198	19.204	17.24	19.204	17.131	19.037	20.069000000000003	19.017	20.614	22.151999999999997	21.448	20.296	22.252	21.576999999999998	20.455	18.272000000000002	18.788	17.537	17.993	17.279	15.421	17.18	16.742	18.152	14.546	15.252	14.954	15.372	14.168	15.203	16.844	17.153	17.968	18.844	19.391	20.008	18.843	17.657	18.783	19.531	19.391	20.149	19.162	16.302	16.222	17.049	16.232	16.163	16.302	15.713	15.873	15.793	16.083	16.212	17.031	17.011	16.881	17.82	18.0	17.3	16.59	16.27	16.76	16.1	14.68	14.01
aby	23.096	24.399	27.555999999999997	30.62	29.044	29.131	30.381999999999998	28.712	28.659000000000002	29.936999999999998	28.693	30.191999999999997	31.055999999999997	31.014	29.894000000000002	31.208000000000002	32.855	34.348	32.268	31.583000000000002	32.234	27.857	28.666999999999998	27.42	23.924	20.643	20.999000000000002	18.136	20.91	17.952	17.516	16.807000000000002	16.39	18.223	18.35	17.47	17.695999999999998	17.724	15.880999999999998	14.144	14.282	16.581	17.78	16.283	15.463	16.339000000000002	15.288	12.7	14.85	14.785	15.585	16.944000000000003	16.506	15.333	16.236	17.261	16.776	15.409	15.482999999999999	16.302	16.748	15.818	17.009	17.084	18.907	18.712	19.334	18.358	18.396	17.912	17.393	18.347	17.658	17.951	17.96	17.309	17.63	16.817	16.892	16.977999999999998	17.317	16.963	17.315	18.498	18.02	19.06	20.279	20.899	20.451	20.003	20.689	20.227999999999998	20.15	21.146	20.686999999999998	20.491999999999997	20.384	19.662	20.033	19.155	19.594	20.15	20.516	21.039	19.864	21.138	19.869	20.703000000000003	20.516	21.918000000000003	20.861	21.049	20.96	20.72	19.85	19.86	19.44	20.39	21.5	22.26	23.29
acad	31.73	30.98	33.76	31.88	31.105	33.47	36.795	37.97	38.93	34.31	31.2	31.49	37.46	38.75	35.86	36.56	39.17	40.1	41.7	39.78	41.75	39.86	40.59	49.99	48.75	48.19	38.05	38.14	37.91	39.46	42.21	37.85	33.2	32.43	33.97	34.09	42.29	34.97	36.0	37.51	34.29	34.48	35.1	29.24	23.94	24.16	19.04	18.23	19.76	17.26	19.6	19.39	20.31	29.9	33.22	33.69	32.3	29.25	31.72	35.27	36.07	38.1	35.01	32.37	34.63	33.25	36.79	37.17	31.87	33.64	32.62	31.99	34.17	34.98	30.71	26.88	23.41	22.56	21.69	29.06	26.72	26.48	26.76	25.43	28.52	32.61	31.35	31.13	35.23	37.09	39.2	36.63	36.47	37.13	35.65	33.53	33.09	32.21	34.41	32.26	27.06	26.27	26.51	27.25	29.27	28.68	27.6	28.96	30.13	29.59	31.21	30.94	33.91	35.8	36.83	37.67	38.86	35.76	35.83	35.04	32.55
acc	37.374	38.275999999999996	38.911	39.823	39.958	38.703	38.064	37.335	36.714	38.532	37.652	39.344	37.425	37.603	36.162	36.354	35.775	35.801	35.328	35.365	35.573	34.31	34.639	35.473	35.201	33.772	33.899	34.516999999999996	32.207	30.079	31.461	33.659	33.641999999999996	34.801	36.256	37.645	37.626	35.936	37.597	37.17	35.368	37.505	38.641	38.211999999999996	36.558	38.416	40.107	39.48	40.785	41.526	41.31	44.068999999999996	42.876999999999995	43.045	42.445	41.131	41.983999999999995	45.026	44.445	44.066	44.53	45.523999999999994	46.47	49.016000000000005	49.631	48.846000000000004	49.765	50.957	48.913000000000004	48.074	47.95	49.321999999999996	45.754	48.751000000000005	47.262	44.907	48.302	48.31100000000001	46.729	45.636	44.297	44.067	45.75	47.089	46.482	48.715	48.224	47.522	46.818000000000005	47.818000000000005	48.76	49.031000000000006	45.08	45.982	45.876000000000005	46.63399999999999	46.788999999999994	48.159	46.108999999999995	44.099	45.165	46.793	46.93899999999999	46.93	47.381	46.783	45.125	46.93	46.548	46.498000000000005	45.73	47.233999999999995	46.611000000000004	47.907	47.718999999999994	45.245	43.968999999999994	44.651	43.315	41.643	41.583999999999996
acco	9.14	8.33	8.19	8.46	8.14	7.51	7.69	7.63	7.23	7.51	7.87	8.21	8.69	8.47	7.87	7.89	7.95	7.63	7.23	7.48	7.45	7.77	7.43	7.63	7.13	7.8	7.86	7.57	7.6	7.36	7.36	7.35	7.06	8.08	8.27	8.26	8.15	7.66	7.65	7.74	7.82	7.4	7.45	6.23	5.8	5.87	5.91	6.41	7.08	7.57	7.85	7.98	8.52	8.66	9.02	8.71	9.54	9.78	9.65	9.82	10.26	10.25	10.48	9.95	10.64	11.14	11.09	10.06	10.09	10.02	10.05	10.47	9.54	9.77	9.41	9.35	9.19	11.1	10.7	12.35	12.75	12.65	13.1	13.55	13.25	13.15	12.45	13.2	12.65	13.05	12.9	13.9	12.25	13.35	12.95	13.6	13.5	13.75	14.2	12.45	11.6	11.25	11.35	11.65	11.2	11.45	11.9	11.95	12.0	10.75	10.9	10.9	10.9	10.95	11.35	11.65	12.7	12.7	12.75	13.05	13.05
